,beta,alpha,d,v,s,k,range_scenario,A_v_k
1135,0.0,0.0,0.0,2,3,s35,38.466514189233166,1
1136,0.0,0.0,0.0,2,3,s36,145.5269456793672,0
1137,0.0,0.0,0.0,2,3,s37,107.92377262747232,0
1138,0.0,0.0,0.0,2,3,s38,40.91299706979688,0
1139,0.0,0.0,0.0,2,3,s39,58.115022682073445,1
1140,0.0,0.0,0.0,2,3,s40,85.04768914390289,1
1141,0.0,0.0,0.0,2,3,s41,56.61663648837481,1
1142,0.0,0.0,0.0,2,3,s42,54.033519157158935,1
1143,0.0,0.0,0.0,2,3,s43,74.71861678064379,0
1144,0.0,0.0,0.0,2,3,s44,44.303366757979575,1
1145,0.0,0.0,0.0,2,3,s45,13.1672495428857,1
1146,0.0,0.0,0.0,2,3,s46,142.2650567764943,0
1147,0.0,0.0,0.0,2,3,s47,64.9154205806652,1
1148,0.0,0.0,0.0,2,3,s48,88.98147253166267,0
1149,0.0,0.0,0.0,2,3,s49,43.35667390086736,1
1150,0.0,0.0,0.0,2,3,s50,54.09601955140947,1
1151,0.0,0.0,0.0,2,3,s51,97.61884795348736,1
1152,0.0,0.0,0.0,2,3,s52,89.39550390848062,0
1153,0.0,0.0,0.0,2,3,s53,48.36837398994541,1
1154,0.0,0.0,0.0,2,3,s54,106.97926714359744,1
1155,0.0,0.0,0.0,2,3,s55,88.19014343420295,1
1156,0.0,0.0,0.0,2,3,s56,70.29455767913359,1
1157,0.0,0.0,0.0,2,3,s57,104.71152791146989,1
1158,0.0,0.0,0.0,2,3,s58,97.83023385421568,1
1159,0.0,0.0,0.0,2,3,s59,80.64201839814363,1
1160,0.0,0.0,0.0,2,3,s60,108.82484028134591,0
1161,0.0,0.0,0.0,2,3,s61,87.8609409919214,0
1162,0.0,0.0,0.0,2,3,s62,91.3310504262054,1
1163,0.0,0.0,0.0,2,3,s63,50.85703023750959,1
1164,0.0,0.0,0.0,2,3,s64,103.83983514619634,0
1165,0.0,0.0,0.0,2,3,s65,88.88439207910757,1
1166,0.0,0.0,0.0,2,3,s66,65.81534974054514,1
1167,0.0,0.0,0.0,2,3,s67,53.20163243504041,0
1168,0.0,0.0,0.0,2,3,s68,76.5489862523895,0
1169,0.0,0.0,0.0,2,3,s69,67.78284969046196,1
1170,0.0,0.0,0.0,2,3,s70,25.824409172861635,1
1171,0.0,0.0,0.0,2,3,s71,122.93646337249244,0
1172,0.0,0.0,0.0,2,3,s72,47.79730442425226,1
1173,0.0,0.0,0.0,2,3,s73,83.60733259856525,0
1174,0.0,0.0,0.0,2,3,s74,56.32212601685646,1
1175,0.0,0.0,0.0,2,3,s75,49.06720975715388,1
1176,0.0,0.0,0.0,2,3,s76,60.04927036205867,0
1177,0.0,0.0,0.0,2,3,s77,74.38918673738395,0
1178,0.0,0.0,0.0,2,3,s78,49.83139261638987,1
1179,0.0,0.0,0.0,2,3,s79,67.47841623286706,1
1180,0.0,0.0,0.0,2,3,s80,37.06322151860536,1
1181,0.0,0.0,0.0,2,3,s81,61.9953121218114,1
1182,0.0,0.0,0.0,2,3,s82,107.72320060636652,0
1183,0.0,0.0,0.0,2,3,s83,89.22304293996062,0
1184,0.0,0.0,0.0,2,3,s84,124.82132568665556,1
1185,0.0,0.0,0.0,2,3,s85,104.83192592679583,0
1186,0.0,0.0,0.0,2,3,s86,28.977395575256573,1
1187,0.0,0.0,0.0,2,3,s87,102.07627254607208,0
1188,0.0,0.0,0.0,2,3,s88,39.61216229482271,1
1189,0.0,0.0,0.0,2,3,s89,66.42814683602143,0
1190,0.0,0.0,0.0,2,3,s90,97.74263140394164,1
1191,0.0,0.0,0.0,2,3,s91,34.963204364204955,1
1192,0.0,0.0,0.0,2,3,s92,76.34335172715758,1
1193,0.0,0.0,0.0,2,3,s93,65.43033279094607,0
1194,0.0,0.0,0.0,2,3,s94,100.80070441872974,0
1195,0.0,0.0,0.0,2,3,s95,113.24914606893518,0
1196,0.0,0.0,0.0,2,3,s96,66.28406238894043,1
1197,0.0,0.0,0.0,2,3,s97,58.6084157829263,0
1198,0.0,0.0,0.0,2,3,s98,30.310834279226555,1
1199,0.0,0.0,0.0,2,3,s99,109.0369473977438,1
1200,1.0,0.0,17.51341358485722,3,0,s0,100.815351968436,1
1201,1.0,0.0,17.51341358485722,3,0,s1,19.522792353997787,1
1202,1.0,0.0,17.51341358485722,3,0,s2,25.54272810158141,1
1203,0.0,0.0,0.0,3,0,s3,105.07224916211082,0
1204,0.0,0.0,0.0,3,0,s4,106.76534875724175,0
1205,0.0,0.0,0.0,3,0,s5,91.87103087510276,0
1206,0.0,0.0,0.0,3,0,s6,122.75754655172696,0
1207,1.0,0.0,17.51341358485722,3,0,s7,46.84742718328211,1
1208,0.0,0.0,0.0,3,0,s8,64.67327108523895,0
1209,1.0,0.0,17.51341358485722,3,0,s9,64.34521912264397,1
1210,1.0,0.0,17.51341358485722,3,0,s10,57.938747594834894,1
1211,0.0,0.0,0.0,3,0,s11,82.98714163971742,0
1212,0.0,0.0,0.0,3,0,s12,80.76748370088617,0
1213,1.0,0.0,17.51341358485722,3,0,s13,87.83326901523488,1
1214,1.0,0.0,17.51341358485722,3,0,s14,53.59273404452851,1
1215,0.0,0.0,0.0,3,0,s15,91.3454513450283,0
1216,0.0,0.0,0.0,3,0,s16,69.60525530163095,0
1217,0.0,0.0,0.0,3,0,s17,128.82475232765174,0
1218,1.0,0.0,17.51341358485722,3,0,s18,54.18480666170076,1
1219,1.0,0.0,17.51341358485722,3,0,s19,94.53262545965389,1
1220,1.0,0.0,17.51341358485722,3,0,s20,86.27261462501711,1
1221,1.0,0.0,17.51341358485722,3,0,s21,32.873130248655265,1
1222,0.0,0.0,0.0,3,0,s22,67.0547290170978,0
1223,1.0,0.0,17.51341358485722,3,0,s23,69.45109617779912,1
1224,0.0,0.0,0.0,3,0,s24,102.1119531621159,0
1225,1.0,0.0,17.51341358485722,3,0,s25,120.0762059965568,1
1226,0.0,0.0,0.0,3,0,s26,91.78498502233673,0
1227,1.0,0.0,17.51341358485722,3,0,s27,83.98633142140929,1
1228,1.0,0.0,17.51341358485722,3,0,s28,41.60188150401498,1
1229,0.0,0.0,0.0,3,0,s29,147.8001864267004,0
1230,1.0,0.0,17.51341358485722,3,0,s30,37.84936938389151,1
1231,1.0,0.0,17.51341358485722,3,0,s31,31.159759791133997,1
1232,0.0,0.0,0.0,3,0,s32,108.5528755583027,0
1233,1.0,0.0,17.51341358485722,3,0,s33,85.22993010241959,1
1234,1.0,0.0,17.51341358485722,3,0,s34,58.98833037267396,1
1235,0.0,0.0,0.0,3,0,s35,79.87295917824784,0
1236,0.0,0.0,0.0,3,0,s36,78.17731377642106,0
1237,1.0,0.0,17.51341358485722,3,0,s37,68.59568456071977,1
1238,0.0,0.0,0.0,3,0,s38,73.99370046491252,0
1239,0.0,0.0,0.0,3,0,s39,81.78580944942328,0
1240,0.0,0.0,0.0,3,0,s40,132.5170511520543,0
1241,0.0,0.0,0.0,3,0,s41,88.05172987482526,0
1242,1.0,0.0,17.51341358485722,3,0,s42,39.99853528031807,1
1243,1.0,0.0,17.51341358485722,3,0,s43,87.73494537521046,1
1244,0.0,0.0,0.0,3,0,s44,94.67046194174785,0
1245,1.0,0.0,17.51341358485722,3,0,s45,75.49915347213391,1
1246,0.0,0.0,0.0,3,0,s46,117.01647289831614,0
1247,0.0,0.0,0.0,3,0,s47,79.50484622880275,0
1248,1.0,0.0,17.51341358485722,3,0,s48,45.638020291686416,1
1249,1.0,0.0,17.51341358485722,3,0,s49,38.240131811063925,1
1250,1.0,0.0,17.51341358485722,3,0,s50,73.99729995624352,1
1251,0.0,0.0,0.0,3,0,s51,83.27691695848836,0
1252,0.0,0.0,0.0,3,0,s52,147.93848628331364,0
1253,1.0,0.0,17.51341358485722,3,0,s53,17.967221428852348,1
1254,1.0,0.0,17.51341358485722,3,0,s54,81.79316276852708,1
1255,0.0,0.0,0.0,3,0,s55,173.64102167776068,0
1256,1.0,0.0,17.51341358485722,3,0,s56,50.35224463992542,1
1257,1.0,0.0,17.51341358485722,3,0,s57,58.590273658746696,1
1258,1.0,0.0,17.51341358485722,3,0,s58,75.40976046287693,1
1259,1.0,0.0,17.51341358485722,3,0,s59,98.58741670686786,1
1260,0.0,0.0,0.0,3,0,s60,75.70730453989387,0
1261,1.0,0.0,17.51341358485722,3,0,s61,38.60292724905257,1
1262,0.0,0.0,0.0,3,0,s62,82.95608685062827,0
1263,0.0,0.0,0.0,3,0,s63,113.35672384824252,0
1264,0.0,0.0,0.0,3,0,s64,120.40350537744888,0
1265,0.0,0.0,0.0,3,0,s65,65.08749143338946,0
1266,1.0,0.0,17.51341358485722,3,0,s66,100.01245724504312,1
1267,1.0,0.0,17.51341358485722,3,0,s67,83.07837647925626,1
1268,1.0,0.0,17.51341358485722,3,0,s68,57.55603501690442,1
1269,0.0,0.0,0.0,3,0,s69,80.76235288981832,0
1270,1.0,0.0,17.51341358485722,3,0,s70,84.38781801655027,1
1271,0.0,0.0,0.0,3,0,s71,68.12098812577979,0
1272,1.0,0.0,17.51341358485722,3,0,s72,37.88153731595782,1
1273,0.0,0.0,0.0,3,0,s73,124.96686054573811,0
1274,1.0,0.0,17.51341358485722,3,0,s74,27.422613964507008,1
1275,1.0,0.0,17.51341358485722,3,0,s75,85.98034634658833,1
1276,1.0,0.0,17.51341358485722,3,0,s76,92.22904809524272,1
1277,0.0,0.0,0.0,3,0,s77,120.52760952279588,0
1278,0.0,0.0,0.0,3,0,s78,124.96029456680034,0
1279,0.0,0.0,0.0,3,0,s79,84.94592771141694,0
1280,1.0,0.0,17.51341358485722,3,0,s80,48.92543766970978,1
1281,0.0,0.0,0.0,3,0,s81,79.99319082593337,0
1282,0.0,0.0,0.0,3,0,s82,67.01149709108981,0
1283,0.0,0.0,0.0,3,0,s83,83.81043521114375,0
1284,1.0,0.0,17.51341358485722,3,0,s84,26.06182917701629,1
1285,0.0,0.0,0.0,3,0,s85,120.61334197026318,0
1286,1.0,0.0,17.51341358485722,3,0,s86,65.58126292218016,1
1287,0.0,0.0,0.0,3,0,s87,75.29389048890776,0
1288,1.0,0.0,17.51341358485722,3,0,s88,55.77453099172287,1
1289,1.0,0.0,17.51341358485722,3,0,s89,135.52660499309465,1
1290,0.0,0.0,0.0,3,0,s90,87.07258498719352,0
1291,0.0,0.0,0.0,3,0,s91,90.60073286331286,0
1292,1.0,0.0,17.51341358485722,3,0,s92,66.85999981991601,1
1293,0.0,0.0,0.0,3,0,s93,101.3628037562382,0
1294,0.0,0.0,0.0,3,0,s94,113.67620488093256,0
1295,1.0,0.0,17.51341358485722,3,0,s95,58.62183839300084,1
1296,0.0,0.0,0.0,3,0,s96,57.366585988261086,0
1297,1.0,0.0,17.51341358485722,3,0,s97,67.82295277954395,1
1298,1.0,0.0,17.51341358485722,3,0,s98,19.142513179642343,1
1299,1.0,0.0,17.51341358485722,3,0,s99,35.15185909329024,1
1300,0.0,0.0,0.0,3,1,s0,100.815351968436,1
1301,0.0,0.0,0.0,3,1,s1,19.522792353997787,1
1302,0.0,0.0,0.0,3,1,s2,25.54272810158141,1
1303,0.0,0.0,0.0,3,1,s3,105.07224916211082,0
1304,0.0,0.0,0.0,3,1,s4,106.76534875724175,0
1305,0.0,0.0,0.0,3,1,s5,91.87103087510276,0
1306,0.0,0.0,0.0,3,1,s6,122.75754655172696,0
1307,0.0,0.0,0.0,3,1,s7,46.84742718328211,1
1308,0.0,0.0,0.0,3,1,s8,64.67327108523895,0
1309,0.0,0.0,0.0,3,1,s9,64.34521912264397,1
1310,0.0,0.0,0.0,3,1,s10,57.938747594834894,1
1311,0.0,0.0,0.0,3,1,s11,82.98714163971742,0
1312,0.0,0.0,0.0,3,1,s12,80.76748370088617,0
1313,0.0,0.0,0.0,3,1,s13,87.83326901523488,1
1314,0.0,0.0,0.0,3,1,s14,53.59273404452851,1
1315,0.0,0.0,0.0,3,1,s15,91.3454513450283,0
1316,0.0,0.0,0.0,3,1,s16,69.60525530163095,0
1317,0.0,0.0,0.0,3,1,s17,128.82475232765174,0
1318,0.0,0.0,0.0,3,1,s18,54.18480666170076,1
1319,0.0,0.0,0.0,3,1,s19,94.53262545965389,1
1320,0.0,0.0,0.0,3,1,s20,86.27261462501711,1
1321,0.0,0.0,0.0,3,1,s21,32.873130248655265,1
1322,0.0,0.0,0.0,3,1,s22,67.0547290170978,0
1323,0.0,0.0,0.0,3,1,s23,69.45109617779912,1
1324,0.0,0.0,0.0,3,1,s24,102.1119531621159,0
1325,0.0,0.0,0.0,3,1,s25,120.0762059965568,1
1326,0.0,0.0,0.0,3,1,s26,91.78498502233673,0
1327,0.0,0.0,0.0,3,1,s27,83.98633142140929,1
1328,0.0,0.0,0.0,3,1,s28,41.60188150401498,1
1329,0.0,0.0,0.0,3,1,s29,147.8001864267004,0
1330,0.0,0.0,0.0,3,1,s30,37.84936938389151,1
1331,0.0,0.0,0.0,3,1,s31,31.159759791133997,1
1332,0.0,0.0,0.0,3,1,s32,108.5528755583027,0
1333,0.0,0.0,0.0,3,1,s33,85.22993010241959,1
1334,0.0,0.0,0.0,3,1,s34,58.98833037267396,1
1335,0.0,0.0,0.0,3,1,s35,79.87295917824784,0
1336,0.0,0.0,0.0,3,1,s36,78.17731377642106,0
1337,0.0,0.0,0.0,3,1,s37,68.59568456071977,1
1338,0.0,0.0,0.0,3,1,s38,73.99370046491252,0
1339,0.0,0.0,0.0,3,1,s39,81.78580944942328,0
1340,0.0,0.0,0.0,3,1,s40,132.5170511520543,0
1341,0.0,0.0,0.0,3,1,s41,88.05172987482526,0
1342,0.0,0.0,0.0,3,1,s42,39.99853528031807,1
1343,0.0,0.0,0.0,3,1,s43,87.73494537521046,1
1344,0.0,0.0,0.0,3,1,s44,94.67046194174785,0
1345,0.0,0.0,0.0,3,1,s45,75.49915347213391,1
1346,0.0,0.0,0.0,3,1,s46,117.01647289831614,0
1347,0.0,0.0,0.0,3,1,s47,79.50484622880275,0
1348,0.0,0.0,0.0,3,1,s48,45.638020291686416,1
1349,0.0,0.0,0.0,3,1,s49,38.240131811063925,1
1350,0.0,0.0,0.0,3,1,s50,73.99729995624352,1
1351,0.0,0.0,0.0,3,1,s51,83.27691695848836,0
1352,0.0,0.0,0.0,3,1,s52,147.93848628331364,0
1353,0.0,0.0,0.0,3,1,s53,17.967221428852348,1
1354,0.0,0.0,0.0,3,1,s54,81.79316276852708,1
1355,0.0,0.0,0.0,3,1,s55,173.64102167776068,0
1356,0.0,0.0,0.0,3,1,s56,50.35224463992542,1
1357,0.0,0.0,0.0,3,1,s57,58.590273658746696,1
1358,0.0,0.0,0.0,3,1,s58,75.40976046287693,1
1359,0.0,0.0,0.0,3,1,s59,98.58741670686786,1
1360,0.0,0.0,0.0,3,1,s60,75.70730453989387,0
1361,0.0,0.0,0.0,3,1,s61,38.60292724905257,1
1362,0.0,0.0,0.0,3,1,s62,82.95608685062827,0
1363,0.0,0.0,0.0,3,1,s63,113.35672384824252,0
1364,0.0,0.0,0.0,3,1,s64,120.40350537744888,0
1365,0.0,0.0,0.0,3,1,s65,65.08749143338946,0
1366,0.0,0.0,0.0,3,1,s66,100.01245724504312,1
1367,0.0,0.0,0.0,3,1,s67,83.07837647925626,1
1368,0.0,0.0,0.0,3,1,s68,57.55603501690442,1
1369,0.0,0.0,0.0,3,1,s69,80.76235288981832,0
1370,0.0,0.0,0.0,3,1,s70,84.38781801655027,1
1371,0.0,0.0,0.0,3,1,s71,68.12098812577979,0
1372,0.0,0.0,0.0,3,1,s72,37.88153731595782,1
1373,0.0,0.0,0.0,3,1,s73,124.96686054573811,0
1374,0.0,0.0,0.0,3,1,s74,27.422613964507008,1
1375,0.0,0.0,0.0,3,1,s75,85.98034634658833,1
1376,0.0,0.0,0.0,3,1,s76,92.22904809524272,1
1377,0.0,0.0,0.0,3,1,s77,120.52760952279588,0
1378,0.0,0.0,0.0,3,1,s78,124.96029456680034,0
1379,0.0,0.0,0.0,3,1,s79,84.94592771141694,0
1380,0.0,0.0,0.0,3,1,s80,48.92543766970978,1
1381,0.0,0.0,0.0,3,1,s81,79.99319082593337,0
1382,0.0,0.0,0.0,3,1,s82,67.01149709108981,0
1383,0.0,0.0,0.0,3,1,s83,83.81043521114375,0
1384,0.0,0.0,0.0,3,1,s84,26.06182917701629,1
1385,0.0,0.0,0.0,3,1,s85,120.61334197026318,0
1386,0.0,0.0,0.0,3,1,s86,65.58126292218016,1
1387,0.0,0.0,0.0,3,1,s87,75.29389048890776,0
1388,0.0,0.0,0.0,3,1,s88,55.77453099172287,1
1389,0.0,0.0,0.0,3,1,s89,135.52660499309465,1
1390,0.0,0.0,0.0,3,1,s90,87.07258498719352,0
1391,0.0,0.0,0.0,3,1,s91,90.60073286331286,0
1392,0.0,0.0,0.0,3,1,s92,66.85999981991601,1
1393,0.0,0.0,0.0,3,1,s93,101.3628037562382,0
1394,0.0,0.0,0.0,3,1,s94,113.67620488093256,0
1395,0.0,0.0,0.0,3,1,s95,58.62183839300084,1
1396,0.0,0.0,0.0,3,1,s96,57.366585988261086,0
1397,0.0,0.0,0.0,3,1,s97,67.82295277954395,1
1398,0.0,0.0,0.0,3,1,s98,19.142513179642343,1
1399,0.0,0.0,0.0,3,1,s99,35.15185909329024,1
1400,0.0,0.0,0.0,3,2,s0,100.815351968436,1
1401,0.0,0.0,0.0,3,2,s1,19.522792353997787,1
1402,0.0,0.0,0.0,3,2,s2,25.54272810158141,1
1403,0.0,0.0,0.0,3,2,s3,105.07224916211082,0
1404,0.0,0.0,0.0,3,2,s4,106.76534875724175,0
1405,0.0,0.0,0.0,3,2,s5,91.87103087510276,0
1406,0.0,0.0,0.0,3,2,s6,122.75754655172696,0
1407,0.0,0.0,0.0,3,2,s7,46.84742718328211,1
1408,0.0,0.0,0.0,3,2,s8,64.67327108523895,0
1409,0.0,0.0,0.0,3,2,s9,64.34521912264397,1
1410,0.0,0.0,0.0,3,2,s10,57.938747594834894,1
1411,0.0,0.0,0.0,3,2,s11,82.98714163971742,0
1412,0.0,0.0,0.0,3,2,s12,80.76748370088617,0
1413,0.0,0.0,0.0,3,2,s13,87.83326901523488,1
1414,0.0,0.0,0.0,3,2,s14,53.59273404452851,1
1415,0.0,0.0,0.0,3,2,s15,91.3454513450283,0
1416,0.0,0.0,0.0,3,2,s16,69.60525530163095,0
1417,0.0,0.0,0.0,3,2,s17,128.82475232765174,0
1418,0.0,0.0,0.0,3,2,s18,54.18480666170076,1
1419,0.0,0.0,0.0,3,2,s19,94.53262545965389,1
1420,0.0,0.0,0.0,3,2,s20,86.27261462501711,1
1421,0.0,0.0,0.0,3,2,s21,32.873130248655265,1
1422,0.0,0.0,0.0,3,2,s22,67.0547290170978,0
1423,0.0,0.0,0.0,3,2,s23,69.45109617779912,1
1424,0.0,0.0,0.0,3,2,s24,102.1119531621159,0
1425,0.0,0.0,0.0,3,2,s25,120.0762059965568,1
1426,0.0,0.0,0.0,3,2,s26,91.78498502233673,0
1427,0.0,0.0,0.0,3,2,s27,83.98633142140929,1
1428,0.0,0.0,0.0,3,2,s28,41.60188150401498,1
1429,0.0,0.0,0.0,3,2,s29,147.8001864267004,0
1430,0.0,0.0,0.0,3,2,s30,37.84936938389151,1
1431,0.0,0.0,0.0,3,2,s31,31.159759791133997,1
1432,0.0,0.0,0.0,3,2,s32,108.5528755583027,0
1433,0.0,0.0,0.0,3,2,s33,85.22993010241959,1
1434,0.0,0.0,0.0,3,2,s34,58.98833037267396,1
1435,0.0,0.0,0.0,3,2,s35,79.87295917824784,0
1436,0.0,0.0,0.0,3,2,s36,78.17731377642106,0
1437,0.0,0.0,0.0,3,2,s37,68.59568456071977,1
1438,0.0,0.0,0.0,3,2,s38,73.99370046491252,0
1439,0.0,0.0,0.0,3,2,s39,81.78580944942328,0
1440,0.0,0.0,0.0,3,2,s40,132.5170511520543,0
1441,0.0,0.0,0.0,3,2,s41,88.05172987482526,0
1442,0.0,0.0,0.0,3,2,s42,39.99853528031807,1
1443,0.0,0.0,0.0,3,2,s43,87.73494537521046,1
1444,0.0,0.0,0.0,3,2,s44,94.67046194174785,0
1445,0.0,0.0,0.0,3,2,s45,75.49915347213391,1
1446,0.0,0.0,0.0,3,2,s46,117.01647289831614,0
1447,0.0,0.0,0.0,3,2,s47,79.50484622880275,0
1448,0.0,0.0,0.0,3,2,s48,45.638020291686416,1
1449,0.0,0.0,0.0,3,2,s49,38.240131811063925,1
1450,0.0,0.0,0.0,3,2,s50,73.99729995624352,1
1451,0.0,0.0,0.0,3,2,s51,83.27691695848836,0
1452,0.0,0.0,0.0,3,2,s52,147.93848628331364,0
1453,0.0,0.0,0.0,3,2,s53,17.967221428852348,1
1454,0.0,0.0,0.0,3,2,s54,81.79316276852708,1
1455,0.0,0.0,0.0,3,2,s55,173.64102167776068,0
1456,0.0,0.0,0.0,3,2,s56,50.35224463992542,1
1457,0.0,0.0,0.0,3,2,s57,58.590273658746696,1
1458,0.0,0.0,0.0,3,2,s58,75.40976046287693,1
1459,0.0,0.0,0.0,3,2,s59,98.58741670686786,1
1460,0.0,0.0,0.0,3,2,s60,75.70730453989387,0
1461,0.0,0.0,0.0,3,2,s61,38.60292724905257,1
1462,0.0,0.0,0.0,3,2,s62,82.95608685062827,0
1463,0.0,0.0,0.0,3,2,s63,113.35672384824252,0
1464,0.0,0.0,0.0,3,2,s64,120.40350537744888,0
1465,0.0,0.0,0.0,3,2,s65,65.08749143338946,0
1466,0.0,0.0,0.0,3,2,s66,100.01245724504312,1
1467,0.0,0.0,0.0,3,2,s67,83.07837647925626,1
1468,0.0,0.0,0.0,3,2,s68,57.55603501690442,1
1469,0.0,0.0,0.0,3,2,s69,80.76235288981832,0
1470,0.0,0.0,0.0,3,2,s70,84.38781801655027,1
1471,0.0,0.0,0.0,3,2,s71,68.12098812577979,0
1472,0.0,0.0,0.0,3,2,s72,37.88153731595782,1
1473,0.0,0.0,0.0,3,2,s73,124.96686054573811,0
1474,0.0,0.0,0.0,3,2,s74,27.422613964507008,1
1475,0.0,0.0,0.0,3,2,s75,85.98034634658833,1
1476,0.0,0.0,0.0,3,2,s76,92.22904809524272,1
1477,0.0,0.0,0.0,3,2,s77,120.52760952279588,0
1478,0.0,0.0,0.0,3,2,s78,124.96029456680034,0
1479,0.0,0.0,0.0,3,2,s79,84.94592771141694,0
1480,0.0,0.0,0.0,3,2,s80,48.92543766970978,1
1481,0.0,0.0,0.0,3,2,s81,79.99319082593337,0
1482,0.0,0.0,0.0,3,2,s82,67.01149709108981,0
1483,0.0,0.0,0.0,3,2,s83,83.81043521114375,0
1484,0.0,0.0,0.0,3,2,s84,26.06182917701629,1
1485,0.0,0.0,0.0,3,2,s85,120.61334197026318,0
1486,0.0,0.0,0.0,3,2,s86,65.58126292218016,1
1487,0.0,0.0,0.0,3,2,s87,75.29389048890776,0
1488,0.0,0.0,0.0,3,2,s88,55.77453099172287,1
1489,0.0,0.0,0.0,3,2,s89,135.52660499309465,1
1490,0.0,0.0,0.0,3,2,s90,87.07258498719352,0
1491,0.0,0.0,0.0,3,2,s91,90.60073286331286,0
1492,0.0,0.0,0.0,3,2,s92,66.85999981991601,1
1493,0.0,0.0,0.0,3,2,s93,101.3628037562382,0
1494,0.0,0.0,0.0,3,2,s94,113.67620488093256,0
1495,0.0,0.0,0.0,3,2,s95,58.62183839300084,1
1496,0.0,0.0,0.0,3,2,s96,57.366585988261086,0
1497,0.0,0.0,0.0,3,2,s97,67.82295277954395,1
1498,0.0,0.0,0.0,3,2,s98,19.142513179642343,1
1499,0.0,0.0,0.0,3,2,s99,35.15185909329024,1
1500,0.0,0.0,0.0,3,3,s0,100.815351968436,1
1501,0.0,0.0,0.0,3,3,s1,19.522792353997787,1
1502,0.0,0.0,0.0,3,3,s2,25.54272810158141,1
1503,0.0,0.0,0.0,3,3,s3,105.07224916211082,0
1504,0.0,0.0,0.0,3,3,s4,106.76534875724175,0
1505,0.0,0.0,0.0,3,3,s5,91.87103087510276,0
1506,0.0,0.0,0.0,3,3,s6,122.75754655172696,0
1507,0.0,0.0,0.0,3,3,s7,46.84742718328211,1
1508,0.0,0.0,0.0,3,3,s8,64.67327108523895,0
1509,0.0,0.0,0.0,3,3,s9,64.34521912264397,1
1510,0.0,0.0,0.0,3,3,s10,57.938747594834894,1
1511,0.0,0.0,0.0,3,3,s11,82.98714163971742,0
1512,0.0,0.0,0.0,3,3,s12,80.76748370088617,0
1513,0.0,0.0,0.0,3,3,s13,87.83326901523488,1
1514,0.0,0.0,0.0,3,3,s14,53.59273404452851,1
1515,0.0,0.0,0.0,3,3,s15,91.3454513450283,0
1516,0.0,0.0,0.0,3,3,s16,69.60525530163095,0
1517,0.0,0.0,0.0,3,3,s17,128.82475232765174,0
1518,0.0,0.0,0.0,3,3,s18,54.18480666170076,1
1519,0.0,0.0,0.0,3,3,s19,94.53262545965389,1
1520,0.0,0.0,0.0,3,3,s20,86.27261462501711,1
1521,0.0,0.0,0.0,3,3,s21,32.873130248655265,1
1522,0.0,0.0,0.0,3,3,s22,67.0547290170978,0
1523,0.0,0.0,0.0,3,3,s23,69.45109617779912,1
1524,0.0,0.0,0.0,3,3,s24,102.1119531621159,0
1525,0.0,0.0,0.0,3,3,s25,120.0762059965568,1
1526,0.0,0.0,0.0,3,3,s26,91.78498502233673,0
1527,0.0,0.0,0.0,3,3,s27,83.98633142140929,1
1528,0.0,0.0,0.0,3,3,s28,41.60188150401498,1
1529,0.0,0.0,0.0,3,3,s29,147.8001864267004,0
1530,0.0,0.0,0.0,3,3,s30,37.84936938389151,1
1531,0.0,0.0,0.0,3,3,s31,31.159759791133997,1
1532,0.0,0.0,0.0,3,3,s32,108.5528755583027,0
1533,0.0,0.0,0.0,3,3,s33,85.22993010241959,1
1534,0.0,0.0,0.0,3,3,s34,58.98833037267396,1
1535,0.0,0.0,0.0,3,3,s35,79.87295917824784,0
1536,0.0,0.0,0.0,3,3,s36,78.17731377642106,0
1537,0.0,0.0,0.0,3,3,s37,68.59568456071977,1
1538,0.0,0.0,0.0,3,3,s38,73.99370046491252,0
1539,0.0,0.0,0.0,3,3,s39,81.78580944942328,0
1540,0.0,0.0,0.0,3,3,s40,132.5170511520543,0
1541,0.0,0.0,0.0,3,3,s41,88.05172987482526,0
1542,0.0,0.0,0.0,3,3,s42,39.99853528031807,1
1543,0.0,0.0,0.0,3,3,s43,87.73494537521046,1
1544,0.0,0.0,0.0,3,3,s44,94.67046194174785,0
1545,0.0,0.0,0.0,3,3,s45,75.49915347213391,1
1546,0.0,0.0,0.0,3,3,s46,117.01647289831614,0
1547,0.0,0.0,0.0,3,3,s47,79.50484622880275,0
1548,0.0,0.0,0.0,3,3,s48,45.638020291686416,1
1549,0.0,0.0,0.0,3,3,s49,38.240131811063925,1
1550,0.0,0.0,0.0,3,3,s50,73.99729995624352,1
1551,0.0,0.0,0.0,3,3,s51,83.27691695848836,0
1552,0.0,0.0,0.0,3,3,s52,147.93848628331364,0
1553,0.0,0.0,0.0,3,3,s53,17.967221428852348,1
1554,0.0,0.0,0.0,3,3,s54,81.79316276852708,1
1555,0.0,0.0,0.0,3,3,s55,173.64102167776068,0
1556,0.0,0.0,0.0,3,3,s56,50.35224463992542,1
1557,0.0,0.0,0.0,3,3,s57,58.590273658746696,1
1558,0.0,0.0,0.0,3,3,s58,75.40976046287693,1
1559,0.0,0.0,0.0,3,3,s59,98.58741670686786,1
1560,0.0,0.0,0.0,3,3,s60,75.70730453989387,0
1561,0.0,0.0,0.0,3,3,s61,38.60292724905257,1
1562,0.0,0.0,0.0,3,3,s62,82.95608685062827,0
1563,0.0,0.0,0.0,3,3,s63,113.35672384824252,0
1564,0.0,0.0,0.0,3,3,s64,120.40350537744888,0
